alias	hgnc_symbol	source
AC026462.3	LINC03064	hgnc_alias_symbol
AC026904.1	LINC02599	hgnc_alias_symbol
AC027288.3	SYT1-AS1	hgnc_alias_symbol
AC036108.3	TTC23-AS1	hgnc_alias_symbol
AC040169.1	MBTPS1-DT	hgnc_alias_symbol
AC048382.5	ZSCAN2-AS1	hgnc_alias_symbol
AC051619.4	SLC28A2-AS1	hgnc_alias_symbol
AC060780.1	BRCA1-OT1	hgnc_alias_symbol
AC068228.1	SACK1A-AS2	hgnc_alias_symbol
AC068302.3	MELTF-AS1	hgnc_alias_symbol
AC069294.1	CYP3A4-AS1	hgnc_alias_symbol
AC072061.1	CDK13-DT	hgnc_alias_symbol
AC073284.4	LINC02862	hgnc_alias_symbol
AC073316.3	SDK1-AS1	hgnc_alias_symbol
AC073534.2	LINC03085	hgnc_alias_symbol
AC073585.2	FAM24B	hgnc_alias_symbol
AC073585.4	FAM24A	hgnc_alias_symbol
AC074117.1	GTF3C2-AS2	hgnc_alias_symbol
AC074117.10	GTF3C2-AS2	hgnc_alias_symbol
AC078778.1	SCAT2	hgnc_alias_symbol
AC078788.1	LINC03109	hgnc_alias_symbol
AC078883.3	ITGA6-AS1	hgnc_alias_symbol
AC079035.1	MON2-AS1	hgnc_alias_symbol
AC079061.1	SYBU-AS1	hgnc_alias_symbol
AC079135.1	GBX2-AS1	hgnc_alias_symbol
AC079360.1	TIALD	hgnc_alias_symbol
AC079466.1	ERVE-5	hgnc_alias_symbol
AC079767.4	LINC01857	hgnc_alias_symbol
AC079776.2	LINC02572	hgnc_alias_symbol
AC083837.1	LINC02605	hgnc_alias_symbol
AC084727.4	FAM170B	hgnc_alias_symbol
AC090114.2	LINC03072	hgnc_alias_symbol
AC090197.1	LOXL2-AS1	hgnc_alias_symbol
AC090559.1	SLC39A13-AS1	hgnc_alias_symbol
AC090625.2	SLC1A2-AS2	hgnc_alias_symbol
AC090771.2	LINC03111	hgnc_alias_symbol
AC090912.1	RBBP8-AS1	hgnc_alias_symbol
AC091729.7	CHLSN-AS1	hgnc_alias_symbol
AC091814.2	LINC02470	hgnc_alias_symbol
AC092159.2	TMEM18-DT	hgnc_alias_symbol
AC092171.5	LINC03073	hgnc_alias_symbol
AC092198.1	LINC03053	hgnc_alias_symbol
AC092490.1	LINC02972	hgnc_alias_symbol
AC092535.4	SPON2-AS1	hgnc_alias_symbol
AC092620.3	LINC02631	hgnc_alias_symbol
AC092683.1	APPAT	hgnc_alias_symbol
AC092834.1	PPARGC1A-AS1	hgnc_alias_symbol
AC093001.1	TM4SF18-AS1	hgnc_alias_symbol
AC093609.1	LINC02580	hgnc_alias_symbol
AC093797.1	SORBS2-AS1	hgnc_alias_symbol
AC093895.1	DMP1-AS1	hgnc_alias_symbol
AC096655.1-002	GACAT1	hgnc_alias_symbol
AC096677.1	CSRP1-AS1	hgnc_alias_symbol
AC099850.3	PRR11-AS1	hgnc_alias_symbol
AC099850.4	PRR11-AS1	hgnc_alias_symbol
AC1	ADCY1	hgnc_alias_symbol
aC1	LINC01587	hgnc_alias_symbol
AC100826.1	LINC03137	hgnc_alias_symbol
AC103563.8	MAL-AS1	hgnc_alias_symbol
AC103746.1	SCDAL	hgnc_alias_symbol
AC103760.1	WWP1-AS1	hgnc_alias_symbol
AC104041.1	LINC01418	hgnc_alias_symbol
AC104135.4	LINC01291	hgnc_alias_symbol
AC104653.1	ACTR3-AS1	hgnc_alias_symbol
AC104958.2	SNTB1-AS1	hgnc_alias_symbol
AC110611.2	EXOC1-AS1	hgnc_alias_symbol
AC110995.1	LINC03070	hgnc_alias_symbol
AC115837.2	LINC03071	hgnc_alias_symbol
AC116914.2	ITGAE-AS1	hgnc_alias_symbol
AC125603.2	LINC03088	hgnc_alias_symbol
AC125616.1	CABP1-DT	hgnc_alias_symbol
AC129507.1	RPH3AL-AS1	hgnc_alias_symbol
AC131009.1	PUS1-AS1	hgnc_alias_symbol
AC133	PROM1	hgnc_alias_symbol
AC133552.2	LCMT1P1	hgnc_alias_symbol
AC141928.1	LINC02600	hgnc_alias_symbol
AC145110.1	LINC02099	hgnc_alias_symbol
AC145207.5	LINC03149	hgnc_alias_symbol
AC156455.1	LINC02985	hgnc_alias_symbol
AC19	POLR1D	hgnc_alias_symbol
AC2	ADCY2	hgnc_alias_symbol
AC244033.2	VPS45-AS1	hgnc_alias_symbol
AC3	ADCY3	hgnc_alias_symbol
AC3-33	MISO1	hgnc_alias_symbol
AC4	ADCY4	hgnc_alias_symbol
AC40	POLR1C	hgnc_alias_symbol
Ac45	ATP6AP1	hgnc_alias_symbol
AC5	ADCY5	hgnc_alias_symbol
AC6	ADCY6	hgnc_alias_symbol
AC7	ADCY7	hgnc_alias_symbol
AC8	ADCY8	hgnc_alias_symbol
AC9	ADCY9	hgnc_alias_symbol
ACA1	SNORA1	hgnc_alias_symbol
ACA10	SNORA10	hgnc_alias_symbol
ACA11	SCARNA22	hgnc_alias_symbol
ACA12	SCARNA23	hgnc_alias_symbol
ACA13	SNORA13	hgnc_alias_symbol
ACA14a	SNORA14A	hgnc_alias_symbol
ACA14b	SNORA14B	hgnc_alias_symbol
ACA15	SNORA15	hgnc_alias_symbol
ACA16	SNORA16A	hgnc_alias_symbol
ACA17	SNORA17A	hgnc_alias_symbol
ACA18	SNORA18	hgnc_alias_symbol
ACA19	SNORA19	hgnc_alias_symbol
ACA20	SNORA20	hgnc_alias_symbol
ACA21	SNORA21	hgnc_alias_symbol
ACA22	SNORA22	hgnc_alias_symbol
ACA23	SNORA23	hgnc_alias_symbol
ACA24	SNORA24	hgnc_alias_symbol
ACA25	SNORA25	hgnc_alias_symbol
ACA26	SCARNA4	hgnc_alias_symbol
ACA27	SNORA27	hgnc_alias_symbol
ACA28	SNORA28	hgnc_alias_symbol
ACA29	SNORA29	hgnc_alias_symbol
ACA2A	SNORA2A	hgnc_alias_symbol
ACA2b	SNORA2B	hgnc_alias_symbol
ACA3	SNORA3A	hgnc_alias_symbol
ACA3-2	SNORA3B	hgnc_alias_symbol
ACA30	SNORA30	hgnc_alias_symbol
ACA31	SNORA31	hgnc_alias_symbol
ACA32	SNORA32	hgnc_alias_symbol
ACA33	SNORA33	hgnc_alias_symbol
ACA34	SNORA2C	hgnc_alias_symbol
ACA35	SCARNA1	hgnc_alias_symbol
ACA36	SNORA36A	hgnc_alias_symbol
ACA36b	SNORA36B	hgnc_alias_symbol
ACA37	SNORA37	hgnc_alias_symbol
ACA38	SNORA38	hgnc_alias_symbol
ACA39	SNORA71E	hgnc_alias_symbol
ACA4	SNORA4	hgnc_alias_symbol
ACA40	SNORA40	hgnc_alias_symbol
ACA41	SNORA41	hgnc_alias_symbol
ACA42	SNORA80E	hgnc_alias_symbol
ACA43	SNORA17B	hgnc_alias_symbol
ACA44	SNORA44	hgnc_alias_symbol
ACA45	SCARNA15	hgnc_alias_symbol
ACA46	SNORA46	hgnc_alias_symbol
ACA47	SCARNA16	hgnc_alias_symbol
ACA48	SNORA48	hgnc_alias_symbol
ACA49	SNORA49	hgnc_alias_symbol
ACA5	SNORA5A	hgnc_alias_symbol
ACA50	SNORA50A	hgnc_alias_symbol
ACA51	SNORA51	hgnc_alias_symbol
ACA52	SNORA52	hgnc_alias_symbol
ACA53	SNORA53	hgnc_alias_symbol
ACA54	SNORA54	hgnc_alias_symbol
ACA55	SNORA55	hgnc_alias_symbol
ACA56	SNORA56	hgnc_alias_symbol
ACA57	SCARNA11	hgnc_alias_symbol
ACA58	SNORA58	hgnc_alias_symbol
ACA5b	SNORA5B	hgnc_alias_symbol
ACA5c	SNORA5C	hgnc_alias_symbol
ACA6	SNORA6	hgnc_alias_symbol
ACA60	SNORA60	hgnc_alias_symbol
ACA61	SNORA61	hgnc_alias_symbol
ACA62	SNORA50C	hgnc_alias_symbol
ACA63	SNORA77	hgnc_alias_symbol
ACA64	SNORA78	hgnc_alias_symbol
ACA65	SNORA79	hgnc_alias_symbol
ACA66	SCARNA20	hgnc_alias_symbol
ACA67	SNORA80A	hgnc_alias_symbol
ACA67B	SNORA80B	hgnc_alias_symbol
ACA68	SCARNA21	hgnc_alias_symbol
ACA7	SNORA7A	hgnc_alias_symbol
ACA7B	SNORA7B	hgnc_alias_symbol
ACA8	SNORA8	hgnc_alias_symbol
ACA9	SNORA9	hgnc_alias_symbol
ACAC	ACACA	hgnc_prev_symbol
Acac1	ACACA	hgnc_alias_symbol
ACACalpha	ACACA	hgnc_alias_symbol
ACACbeta	ACACB	hgnc_alias_symbol
ACAD1	ACADM	hgnc_alias_symbol
ACAD2	IVD	hgnc_alias_symbol
ACAD3	ACADS	hgnc_alias_symbol
ACAD4	ACADL	hgnc_alias_symbol
ACAD5	GCDH	hgnc_alias_symbol
ACAD6	ACADVL	hgnc_alias_symbol
ACAD7	ACADSB	hgnc_alias_symbol
ACAM	CLMP	hgnc_alias_symbol
ACAS2	ACSS2	hgnc_prev_symbol
ACAS2L	ACSS1	hgnc_prev_symbol
ACAT	ACAT1	hgnc_prev_symbol
ACATE2	ACOT9	hgnc_alias_symbol
ACATN	SLC33A1	hgnc_prev_symbol
ACBD1	DBI	hgnc_alias_symbol
ACBD2	ECI2	hgnc_alias_symbol
ACBP	CPN2	hgnc_prev_symbol
ACC	ACACA	hgnc_prev_symbol
ACC-1	BCL2A1	hgnc_alias_symbol
ACC-2	BCL2A1	hgnc_alias_symbol
ACC-4	CTSH	hgnc_alias_symbol
ACC-5	CTSH	hgnc_alias_symbol
ACC-6	HMSD	hgnc_alias_symbol
ACC-alpha	ACACA	hgnc_alias_symbol
ACC-beta	ACACB	hgnc_alias_symbol
ACC4	CTSH	hgnc_alias_symbol
ACC5	CTSH	hgnc_alias_symbol
ACC6	HMSD	hgnc_alias_symbol
ACCalpha	ACACA	hgnc_alias_symbol
ACCB	ACACB	hgnc_alias_symbol
ACCbeta	ACACB	hgnc_alias_symbol
ACCN	ASIC2	hgnc_prev_symbol
ACCN1	ASIC2	hgnc_prev_symbol
ACCN2	ASIC1	hgnc_prev_symbol
ACCN3	ASIC3	hgnc_prev_symbol
ACCN4	ASIC4	hgnc_prev_symbol
ACCN5	ASIC5	hgnc_prev_symbol
ACCPN	SLC12A6	hgnc_prev_symbol
ACDase	ASAH1	hgnc_alias_symbol
ACDC	ADIPOQ	hgnc_prev_symbol
ACDCR1	ADIPOR1	hgnc_alias_symbol
ACDCR2	ADIPOR2	hgnc_alias_symbol
ACDP1	CNNM1	hgnc_prev_symbol
ACDP2	CNNM2	hgnc_prev_symbol
ACDP3	CNNM3	hgnc_prev_symbol
ACDP4	CNNM4	hgnc_prev_symbol
ACE1	ACE	hgnc_alias_symbol
AceCS	ACSS2	hgnc_alias_symbol
AceCS2L	ACSS1	hgnc_alias_symbol
ACEH	ACE2	hgnc_alias_symbol
ACF	A1CF	hgnc_alias_symbol
ACF1	BAZ1A	hgnc_alias_symbol
ACF64	A1CF	hgnc_alias_symbol
ACF65	A1CF	hgnc_alias_symbol
ACF7	MACF1	hgnc_alias_symbol
ACG	DOCK11	hgnc_alias_symbol
ACGNAT	GLYAT	hgnc_alias_symbol
ACH	FGFR3	hgnc_prev_symbol
ACH1	ACOT7	hgnc_alias_symbol
ACH2	ACOT1	hgnc_alias_symbol
ACHAP	CUTA	hgnc_prev_symbol
acheron	LARP6	hgnc_alias_symbol
ACHM1	CNGB3	hgnc_prev_symbol
ACHM2	CNGA3	hgnc_prev_symbol
ACHM3	CNGB3	hgnc_prev_symbol
ACHM4	GNAT2	hgnc_alias_symbol
ACHM5	PDE6C	hgnc_alias_symbol
ACHP	LMBR1	hgnc_alias_symbol
ACHRD	CHRND	hgnc_prev_symbol
ACHRE	CHRNE	hgnc_alias_symbol
ACHRG	CHRNG	hgnc_prev_symbol
ACID1	MED25	hgnc_alias_symbol
ACIL	SNHG29	hgnc_alias_symbol
ACINUS	ACIN1	hgnc_prev_symbol
ACK	TNK2	hgnc_alias_symbol
ACK1	TNK2	hgnc_alias_symbol
ACKR6	PITPNM3	hgnc_alias_symbol
ACL	ACLY	hgnc_alias_symbol
ACLP	AEBP1	hgnc_alias_symbol
ACLS	GLI3	hgnc_alias_symbol
ACLY-BP	LINC00887	hgnc_alias_symbol
ACN	NF2	hgnc_alias_symbol
ACN9	SDHAF3	hgnc_prev_symbol
ACO	KLK15	hgnc_alias_symbol
ACOD4	SCD5	hgnc_alias_symbol
ACONM	ACO2	hgnc_alias_symbol
ACOX4	ACOXL	hgnc_alias_symbol
ACP	NDUFAB1	hgnc_alias_symbol
ACP-3	ACP3	hgnc_alias_symbol
ACP33	SPG21	summary_D
ACPA	PRTN3	hgnc_alias_symbol
ACPIN1	FAM220A	hgnc_alias_symbol
AcPL	IL18RAP	hgnc_alias_symbol
ACPL1	ACP6	hgnc_alias_symbol
ACPL2	PXYLP1	hgnc_prev_symbol
ACPP	ACP3	hgnc_prev_symbol
ACPS	AASDHPPT	hgnc_alias_symbol
ACPT	ACP4	hgnc_prev_symbol
ACR1	PRDX5	hgnc_alias_symbol
ACRC	GCNA	hgnc_prev_symbol
Acrg	COMMD6	hgnc_alias_symbol
ACRP	SPAG7	hgnc_alias_symbol
ACRP30	ADIPOQ	hgnc_alias_symbol
ACS1	ACSL1	hgnc_alias_symbol
ACS3	TWIST1	hgnc_prev_symbol
ACS4	ACSL4	hgnc_alias_symbol
ACS5	ACSL5	hgnc_alias_symbol
ACSA	ACSS2	hgnc_alias_symbol
ACSB	SLC27A5	hgnc_alias_symbol
ACSF1	AACS	hgnc_alias_symbol
ACSF4	AASDH	hgnc_alias_symbol
ACSMW	ACSF2	hgnc_alias_symbol
ACSVL1	SLC27A2	hgnc_alias_symbol
ACSVL2	SLC27A6	hgnc_alias_symbol
ACSVL3	SLC27A3	hgnc_alias_symbol
ACSVL4	SLC27A4	hgnc_alias_symbol
ACSVL5	SLC27A1	hgnc_alias_symbol
ACSVL6	SLC27A5	hgnc_alias_symbol
Act-2	CCL4	hgnc_alias_symbol
ACT1	TRAF3IP2	hgnc_alias_symbol
ACT1GP1	ACTG1P1	hgnc_prev_symbol
ACT35	TNFRSF4	hgnc_alias_symbol
ACTA	ACTA1	hgnc_prev_symbol
ACTA3	ACTG2	hgnc_prev_symbol
ACTBL1	POTEH	hgnc_prev_symbol
ACTBL3	POTEKP	hgnc_prev_symbol
ACTBP13	ACTL11P	hgnc_prev_symbol
ACTC	ACTC1	hgnc_prev_symbol
ACTDP	DSTN	hgnc_alias_symbol
ACTG	ACTG1	hgnc_prev_symbol
ACTGP1	ACTG1P1	hgnc_prev_symbol
ACTGP10	ACTG1P10	hgnc_prev_symbol
ACTGP2	ACTG1P2	hgnc_prev_symbol
ACTGP3	ACTG1P3	hgnc_prev_symbol
ACTGP4	ACTG1P4	hgnc_prev_symbol
ACTGP5	ACTBP12	hgnc_prev_symbol
ACTGP6	ACTG1P6	hgnc_prev_symbol
ACTGP7	ACTG1P7	hgnc_prev_symbol
ACTGP8	ACTG1P8	hgnc_prev_symbol
ACTGP9	ACTG1P9	hgnc_prev_symbol
ACTH	POMC	hgnc_alias_symbol
ACTHR	MC2R	hgnc_alias_symbol
activin	INHBE	hgnc_alias_symbol
ACTL1	ACTG1P10	hgnc_prev_symbol
ACTL2	ACTG1P2	hgnc_prev_symbol
ACTL3	ACTG2	hgnc_prev_symbol
ACTL6	ACTL6B	hgnc_prev_symbol
Actl6	ACTL6A	hgnc_alias_symbol
ACTN1-AS1	ACTN1-DT	hgnc_prev_symbol
ACTR	NCOA3	hgnc_alias_symbol
ActR-IIB	ACVR2B	hgnc_alias_symbol
ACTR11	ACTR10	hgnc_alias_symbol
ActRIB	ACVR1B	hgnc_alias_symbol
ACTRII	ACVR2A	hgnc_alias_symbol
ACTSA	ACTA2	hgnc_alias_symbol
ACTSG	ACTG2	hgnc_alias_symbol
ACV	ITPR1	hgnc_alias_symbol
ACVR1A	ACVR1	hgnc_alias_symbol
ACVR2	ACVR2A	hgnc_prev_symbol
ACVRIP1	MAGI2	hgnc_alias_symbol
ACVRLK1	ACVRL1	hgnc_prev_symbol
ACVRLK2	ACVR1	hgnc_prev_symbol
ACVRLK3	BMPR1A	hgnc_prev_symbol
ACVRLK4	ACVR1B	hgnc_prev_symbol
ACVRLK7	ACVR1C	hgnc_alias_symbol
ACY-3	ACY3	hgnc_alias_symbol
ACY1L	CCDC102B	hgnc_prev_symbol
ACY1L2	PM20D2	hgnc_prev_symbol
ACY2	ASPA	hgnc_alias_symbol
ACYL3P	OACYLP	hgnc_alias_symbol
ACZ	PCLO	hgnc_alias_symbol
AD-003	NTMT1	hgnc_alias_symbol
AD-004	TAF9	hgnc_alias_symbol
AD-005	CNOT1	hgnc_alias_symbol
AD-015	SELENOS	hgnc_alias_symbol
AD-017	GLT8D1	hgnc_alias_symbol
AD-020	TMEM167B	hgnc_alias_symbol
AD-FSP	ATL1	hgnc_alias_symbol
AD002	CWC15	hgnc_alias_symbol
AD023	MIF4GD	hgnc_alias_symbol
AD024	SPC25	hgnc_alias_symbol
AD025	PLGRKT	hgnc_alias_symbol
AD029	GPALPP1	hgnc_alias_symbol
AD031	ARHGAP42	hgnc_alias_symbol
AD034	RIOK1	hgnc_alias_symbol
AD035	GBA2	hgnc_alias_symbol
AD037	RASSF4	hgnc_alias_symbol
AD1	APP	hgnc_prev_symbol
AD158	LRRC8C	hgnc_alias_symbol
AD2	APOE	hgnc_prev_symbol
AD24	NOC3L	hgnc_alias_symbol
AD3	PSEN1	hgnc_prev_symbol
AD3L	PSEN2	hgnc_alias_symbol
AD4	PSEN2	hgnc_prev_symbol
AD4BP	NR5A1	hgnc_alias_symbol
ADA2A	TADA2A	hgnc_alias_symbol
ADA3	TADA3	hgnc_alias_symbol
ADAL	MAPDA	hgnc_prev_symbol
ADAM-TS10	ADAMTS10	hgnc_alias_symbol
ADAM-TS2	ADAMTS2	hgnc_alias_symbol
ADAM-TS6	ADAMTS6	hgnc_alias_symbol
ADAM-TS7	ADAMTS7	hgnc_alias_symbol
ADAM-TS8	ADAMTS8	hgnc_alias_symbol
ADAM1	ADAM1A	hgnc_prev_symbol
ADAM1AP	ADAM1A	hgnc_alias_symbol
ADAM1BP	ADAM1B	hgnc_alias_symbol
ADAM1P	ADAM1A	hgnc_alias_symbol
ADAM21P	ADAM21P1	hgnc_prev_symbol
ADAM27	ADAM18	hgnc_alias_symbol
ADAM3	ADAM3A	hgnc_alias_symbol
ADAM31	ADAM21	hgnc_alias_symbol
ADAM3AP	ADAM3A	hgnc_alias_symbol
ADAM5P	ADAM5	hgnc_prev_symbol
ADAM6P	ADAM6	hgnc_alias_symbol
ADAMTS-2	ADAMTS4	hgnc_alias_symbol
ADAMTS-3	ADAMTS2	hgnc_alias_symbol
ADAMTS-4	ADAMTS3	hgnc_alias_symbol
ADAMTS11	ADAMTS5	hgnc_alias_symbol
ADAMTS16s	ADAMTS16	hgnc_alias_symbol
ADAMTS21	ADAMTS18	hgnc_prev_symbol
ADAMTS7P2	ADAMTS7P1	hgnc_prev_symbol
ADAMTSL6	THSD4	hgnc_alias_symbol
ADAMTSR1	ADAMTSL1	hgnc_alias_symbol
ADANE	RANBP2	hgnc_alias_symbol
ADAP	FYB1	hgnc_alias_symbol
ADAP-S	AGPS	hgnc_alias_symbol
ADAP6	AKAP6	hgnc_alias_symbol
ADAR1	ADAR	summary_D
ADAR2	ADARB1	hgnc_alias_symbol
ADAR2a	ADARB1	hgnc_alias_symbol
ADAR2a-L1	ADARB1	hgnc_alias_symbol
ADAR2a-L2	ADARB1	hgnc_alias_symbol
ADAR2a-L3	ADARB1	hgnc_alias_symbol
ADAR2b	ADARB1	hgnc_alias_symbol
ADAR2c	ADARB1	hgnc_alias_symbol
ADAR2d	ADARB1	hgnc_alias_symbol
ADAR2g	ADARB1	hgnc_alias_symbol
ADAR3	ADARB2	hgnc_alias_symbol
ADAS	AGPS	hgnc_alias_symbol
ADB2	ITGAD	hgnc_alias_symbol
ADC	AZIN2	hgnc_prev_symbol
ADCA	PDYN	hgnc_alias_symbol
ADCAD2	LRP6	hgnc_alias_symbol
ADCAII	ATXN7	hgnc_alias_symbol
ADCK3	COQ8A	summary_D
ADCK4	COQ8B	hgnc_prev_symbol
ADCP2	DPP4	hgnc_prev_symbol
ADDB	ADD2	hgnc_alias_symbol
ADDL	ADD3	hgnc_prev_symbol
ADE2H1	PAICS	hgnc_alias_symbol
ADF	DSTN	hgnc_alias_symbol
ADFP	PLIN2	hgnc_prev_symbol
ADG-90	GFOD1	hgnc_alias_symbol
ADGF	ADA2	hgnc_alias_symbol
ADGRC1	CELSR1	hgnc_alias_symbol
ADGRC2	CELSR2	hgnc_alias_symbol
ADGRC3	CELSR3	hgnc_alias_symbol
ADGRF2	ADGRF2P	hgnc_prev_symbol
ADH	AVP	hgnc_alias_symbol
ADH-2	ADH4	hgnc_alias_symbol
ADH-3	ADH5	hgnc_alias_symbol
ADH-4	ADH7	hgnc_alias_symbol
ADH-5	ADH6	hgnc_alias_symbol
ADH1	ADH1A	hgnc_prev_symbol
ADH2	ADH1B	hgnc_prev_symbol
ADH3	ADH1C	hgnc_prev_symbol
ADH5B	ADH5P4	hgnc_prev_symbol
adhalin	SGCA	hgnc_alias_symbol
ADHAPS	AGPS	hgnc_alias_symbol
ADHX	ADH5	hgnc_alias_symbol
ADINR	CEBPA-DT	hgnc_alias_symbol
ADIPOLIN	C1QTNF12	hgnc_alias_symbol
adiponectin	ADIPOQ	hgnc_alias_symbol
adiponutrin	PNPLA3	hgnc_alias_symbol
ADIR	TOR3A	hgnc_prev_symbol
ADIR2	TOR3A	hgnc_alias_symbol
Adk1	AK1	hgnc_alias_symbol
ADL	SGCA	hgnc_prev_symbol
ADLICANP	MXRA5Y	hgnc_alias_symbol
ADMCKD	MUC1	hgnc_alias_symbol
ADMCKD1	MUC1	hgnc_alias_symbol
ADMLX	ANOS1	hgnc_prev_symbol
ADMLY	ANOS2P	hgnc_prev_symbol
ADMP	SPTSSB	hgnc_alias_symbol
ADMP-1	ADAMTS4	hgnc_alias_symbol
ADMP-2	ADAMTS5	hgnc_alias_symbol
ADMR	ACKR5	hgnc_prev_symbol
ADN	CFD	hgnc_alias_symbol
ADNIV	CAPN5	hgnc_alias_symbol
ADNP1	ADNP	hgnc_alias_symbol
AdoHcyase	AHCY	hgnc_alias_symbol
ADOHCYASE3	AHCYL2	hgnc_alias_symbol
adoplin-2	ORMDL2	hgnc_alias_symbol
ADORA2	ADORA2A	hgnc_prev_symbol
ADORA2BP	ADORA2BP1	hgnc_prev_symbol
ADP	WDTC1	hgnc_alias_symbol
ADP-GK	ADPGK	hgnc_alias_symbol
AdPLA	PLAAT3	hgnc_alias_symbol
ADPN	PNPLA3	hgnc_prev_symbol
ADPRA2A	ADRA2A	custom_panel_review_curated
ADPRHL2	ADPRS	summary_D
ADPRT	PARP1	hgnc_prev_symbol
ADPRT3	PARP3	hgnc_alias_symbol
ADPRTL1	PARP4	hgnc_prev_symbol
ADPRTL1P	PARP4P1	hgnc_prev_symbol
ADPRTL2	PARP2	hgnc_prev_symbol
ADPRTL3	PARP3	hgnc_prev_symbol
ADPRTL4	PARP4P3	hgnc_prev_symbol
ADPRTP1	PARP1P1	hgnc_prev_symbol
ADPRTP2	PARP1P2	hgnc_prev_symbol
ADPS	AGPS	hgnc_alias_symbol
ADPSP	SPAST	hgnc_alias_symbol
ADR	FDXR	hgnc_alias_symbol
ADRA1	ADRA1D	hgnc_alias_symbol
ADRA1C	ADRA1A	hgnc_prev_symbol
ADRA1L1	ADRA1A	hgnc_alias_symbol
ADRA1R	ADRA1D	hgnc_alias_symbol
ADRA2	ADRA2A	hgnc_prev_symbol
ADRA2L1	ADRA2B	hgnc_prev_symbol
ADRA2L2	ADRA2C	hgnc_prev_symbol
ADRA2R	ADRA2A	hgnc_prev_symbol
ADRA2RL1	ADRA2B	hgnc_prev_symbol
ADRA2RL2	ADRA2C	hgnc_prev_symbol
ADRAR	ADRA2A	hgnc_alias_symbol
ADRARL1	ADRA2B	hgnc_alias_symbol
ADRARL2	ADRA2C	hgnc_alias_symbol
ADRB1R	ADRB1	hgnc_prev_symbol
ADRB2R	ADRB2	hgnc_prev_symbol
ADRB2RL1	HTR1A	hgnc_prev_symbol
ADRBK1	GRK2	hgnc_prev_symbol
ADRBK2	GRK3	hgnc_prev_symbol
ADRBR	ADRB2	hgnc_alias_symbol
ADRBRL1	HTR1A	hgnc_prev_symbol
adrenoleukodystrophy	ABCD1	hgnc_alias_symbol
ADRP	PLIN2	hgnc_alias_symbol
Adrx	PRXL2A	hgnc_alias_symbol
ADSA	RNF170	hgnc_alias_symbol
ADSF	RETN	hgnc_alias_symbol
ADSS	ADSS2	hgnc_prev_symbol
ADSSL1	ADSS1	hgnc_prev_symbol
ADTAA	AP2A1	hgnc_prev_symbol
ADTAB	AP2A2	hgnc_prev_symbol
ADTB1	AP1B1	hgnc_prev_symbol
ADTB1L1	AP1B1P1	hgnc_prev_symbol
ADTB1L2	AP1B1P2	hgnc_prev_symbol
ADTB2	AP2B1	hgnc_prev_symbol
ADTB3A	AP3B1	hgnc_alias_symbol
ADTD	AP3D1	hgnc_alias_symbol
ADTG	AP1G1	hgnc_prev_symbol
ADVIL	AVIL	hgnc_alias_symbol
ADX	FDX1	hgnc_alias_symbol
ADXP1	FDX1P1	hgnc_prev_symbol
ADXR	FDXR	hgnc_prev_symbol
AE01	NBPF9	hgnc_alias_symbol
AE1	SLC4A1	hgnc_prev_symbol
AE2	SLC4A2	hgnc_prev_symbol
AE3	SLC4A3	hgnc_alias_symbol
AE4	SLC4A9	hgnc_alias_symbol
AEG-1	MTDH	hgnc_alias_symbol
Aeg2	CRISP3	hgnc_alias_symbol
AEGL1	CRISP1	hgnc_prev_symbol
AEGP	MAMDC4	hgnc_alias_symbol
AEMK	KCNA1	hgnc_prev_symbol
AEP2	SPATA32	hgnc_alias_symbol
AEPLC	BACE2	hgnc_prev_symbol
AER61	EOGT	hgnc_alias_symbol
AERRIE	LINC01013	hgnc_alias_symbol
AES	TLE5	hgnc_prev_symbol
AEZ	SLC39A4	hgnc_prev_symbol
AF	PSMD4	hgnc_alias_symbol
AF-1P	EPS15	hgnc_alias_symbol
AF-4	AFF1	hgnc_alias_symbol
AF-6	AFDN	hgnc_alias_symbol
AF-9	MLLT3	hgnc_alias_symbol
AF020591	ZNF544	hgnc_alias_symbol
AF1	EFNA5	hgnc_alias_symbol
AF10	MLLT10	hgnc_alias_symbol
AF117829.1	PARAIL	hgnc_alias_symbol
AF131216.3	TDH-AS1	hgnc_alias_symbol
AF131217.1	LINC03138	hgnc_alias_symbol
AF15Q14	KNL1	hgnc_alias_symbol
AF17	MLLT6	hgnc_alias_symbol
AF178030.2	TRPS1-AS1	hgnc_alias_symbol
AF17q25	SEPTIN9	hgnc_alias_symbol
AF1Q	MLLT11	hgnc_alias_symbol
AF3P21	NCKIPSD	hgnc_alias_symbol
AF4	AFF1	hgnc_alias_symbol
AF4p12	FRYL	hgnc_alias_symbol
AF5Q31	AFF4	hgnc_alias_symbol
AF6	AFDN	hgnc_alias_symbol
AF6q21	FOXO3	hgnc_alias_symbol
AF9	MLLT3	hgnc_alias_symbol
AF9Q34	DAB2IP	hgnc_alias_symbol
AFAF	EQTN	hgnc_alias_symbol
AFAP	AFAP1	hgnc_alias_symbol
AFAP-110	AFAP1	hgnc_alias_symbol
AFAP1-AS	AFAP1-AS1	hgnc_prev_symbol
AFAP1AS	AFAP1-AS1	hgnc_prev_symbol
AFAR	AKR7A2	hgnc_alias_symbol
AFAR3	AKR7L	hgnc_alias_symbol
AFARP1	AKR7A2P1	hgnc_alias_symbol
AFBP	IGFBP1	hgnc_alias_symbol
AFCP	CAPG	hgnc_prev_symbol
